rank,term,date,count
21,Filosofie.,1967,35
21,Filosofie.,1968,32
21,Filosofie.,1969,31
21,Filosofie.,1970,44
21,Filosofie.,1971,49
21,Filosofie.,1972,56
21,Filosofie.,1973,48
21,Filosofie.,1974,42
21,Filosofie.,1975,32
21,Filosofie.,1976,56
21,Filosofie.,1977,69
21,Filosofie.,1978,61
21,Filosofie.,1979,81
21,Filosofie.,1980,80
21,Filosofie.,1981,119
21,Filosofie.,1982,141
21,Filosofie.,1983,129
21,Filosofie.,1984,100
21,Filosofie.,1985,115
21,Filosofie.,1986,121
21,Filosofie.,1987,101
21,Filosofie.,1988,77
21,Filosofie.,1989,77
21,Filosofie.,1990,83
21,Filosofie.,1991,65
21,Filosofie.,1992,69
21,Filosofie.,1993,75
21,Filosofie.,1994,75
21,Filosofie.,1995,62
21,Filosofie.,1996,64
21,Filosofie.,1997,71
21,Filosofie.,1998,65
21,Filosofie.,1999,69
21,Filosofie.,2000,61
21,Filosofie.,2001,49
21,Filosofie.,2002,39
21,Filosofie.,2003,52
21,Filosofie.,2004,53
21,Filosofie.,2005,54
21,Filosofie.,2006,63
21,Filosofie.,2007,39
21,Filosofie.,2008,43
21,Filosofie.,2009,54
21,Filosofie.,2010,45
21,Filosofie.,2011,50
21,Filosofie.,2012,16
21,Filosofie.,2013,11
21,Filosofie.,2014,12
21,Filosofie.,2015,5
21,Filosofie.,2016,1
21,Filosofie.,2017,2
21,Filosofie.,2018,2
22,Literature.,1530,1
22,Literature.,1542,1
22,Literature.,1596,1
22,Literature.,1672,1
22,Literature.,1716,1
22,Literature.,1721,1
22,Literature.,1723,1
22,Literature.,1725,1
22,Literature.,1730,1
22,Literature.,1732,1
22,Literature.,1739,1
22,Literature.,1747,1
22,Literature.,1760,1
22,Literature.,1763,1
22,Literature.,1773,1
22,Literature.,1785,1
22,Literature.,1809,1
22,Literature.,1822,1
22,Literature.,1824,1
22,Literature.,1825,1
22,Literature.,1828,1
22,Literature.,1829,1
22,Literature.,1832,2
22,Literature.,1833,1
22,Literature.,1834,1
22,Literature.,1836,1
22,Literature.,1847,1
22,Literature.,1852,1
22,Literature.,1855,2
22,Literature.,1856,1
22,Literature.,1858,1
22,Literature.,1862,1
22,Literature.,1868,1
22,Literature.,1869,2
22,Literature.,1870,2
22,Literature.,1871,1
22,Literature.,1872,1
22,Literature.,1873,1
22,Literature.,1874,1
22,Literature.,1875,1
22,Literature.,1876,1
22,Literature.,1877,2
22,Literature.,1882,2
22,Literature.,1883,1
22,Literature.,1884,3
22,Literature.,1886,1
22,Literature.,1887,2
22,Literature.,1888,1
22,Literature.,1889,2
22,Literature.,1890,4
22,Literature.,1891,1
22,Literature.,1893,1
22,Literature.,1894,2
22,Literature.,1895,1
22,Literature.,1896,2
22,Literature.,1897,1
22,Literature.,1898,2
22,Literature.,1899,1
22,Literature.,1900,1
22,Literature.,1901,1
22,Literature.,1904,2
22,Literature.,1905,2
22,Literature.,1906,3
22,Literature.,1907,2
22,Literature.,1908,3
22,Literature.,1909,1
22,Literature.,1910,4
22,Literature.,1911,3
22,Literature.,1912,4
22,Literature.,1913,3
22,Literature.,1914,6
22,Literature.,1915,1
22,Literature.,1916,4
22,Literature.,1917,3
22,Literature.,1918,2
22,Literature.,1919,2
22,Literature.,1920,3
22,Literature.,1921,6
22,Literature.,1922,1
22,Literature.,1923,7
22,Literature.,1924,7
22,Literature.,1925,5
22,Literature.,1926,3
22,Literature.,1927,4
22,Literature.,1928,6
22,Literature.,1929,4
22,Literature.,1930,7
22,Literature.,1931,6
22,Literature.,1932,3
22,Literature.,1933,4
22,Literature.,1934,3
22,Literature.,1935,3
22,Literature.,1936,5
22,Literature.,1937,5
22,Literature.,1938,6
22,Literature.,1939,3
22,Literature.,1940,2
22,Literature.,1941,2
22,Literature.,1942,4
22,Literature.,1943,4
22,Literature.,1944,3
22,Literature.,1945,3
22,Literature.,1946,13
22,Literature.,1947,11
22,Literature.,1948,9
22,Literature.,1949,12
22,Literature.,1950,12
22,Literature.,1951,9
22,Literature.,1952,12
22,Literature.,1953,8
22,Literature.,1954,8
22,Literature.,1955,18
22,Literature.,1956,20
22,Literature.,1957,16
22,Literature.,1958,16
22,Literature.,1959,18
22,Literature.,1960,13
22,Literature.,1961,17
22,Literature.,1962,22
22,Literature.,1963,28
22,Literature.,1964,28
22,Literature.,1965,34
22,Literature.,1966,25
22,Literature.,1967,27
22,Literature.,1968,45
22,Literature.,1969,50
22,Literature.,1970,54
22,Literature.,1971,54
22,Literature.,1972,54
22,Literature.,1973,56
22,Literature.,1974,71
22,Literature.,1975,79
22,Literature.,1976,72
22,Literature.,1977,59
22,Literature.,1978,56
22,Literature.,1979,68
22,Literature.,1980,72
22,Literature.,1981,55
22,Literature.,1982,58
22,Literature.,1983,65
22,Literature.,1984,68
22,Literature.,1985,57
22,Literature.,1986,57
22,Literature.,1987,61
22,Literature.,1988,51
22,Literature.,1989,54
22,Literature.,1990,54
22,Literature.,1991,58
22,Literature.,1992,45
22,Literature.,1993,52
22,Literature.,1994,56
22,Literature.,1995,45
22,Literature.,1996,56
22,Literature.,1997,39
22,Literature.,1998,55
22,Literature.,1999,57
22,Literature.,2000,52
22,Literature.,2001,42
22,Literature.,2002,43
22,Literature.,2003,41
22,Literature.,2004,52
22,Literature.,2005,33
22,Literature.,2006,28
22,Literature.,2007,34
22,Literature.,2008,42
22,Literature.,2009,51
22,Literature.,2010,56
22,Literature.,2011,101
22,Literature.,2012,171
22,Literature.,2013,173
22,Literature.,2014,115
22,Literature.,2015,99
22,Literature.,2016,91
22,Literature.,2017,99
22,Literature.,2018,76
22,Literature.,2019,60
22,Literature.,2020,35
22,Literature.,2021,3
23,"18.09 German literature.",1659,1
23,"18.09 German literature.",1718,1
23,"18.09 German literature.",1734,1
23,"18.09 German literature.",1737,1
23,"18.09 German literature.",1761,1
23,"18.09 German literature.",1772,1
23,"18.09 German literature.",1777,1
23,"18.09 German literature.",1778,1
23,"18.09 German literature.",1801,2
23,"18.09 German literature.",1802,6
23,"18.09 German literature.",1803,1
23,"18.09 German literature.",1805,6
23,"18.09 German literature.",1806,1
23,"18.09 German literature.",1808,5
23,"18.09 German literature.",1809,4
23,"18.09 German literature.",1810,3
23,"18.09 German literature.",1814,2
23,"18.09 German literature.",1815,1
23,"18.09 German literature.",1817,1
23,"18.09 German literature.",1820,1
23,"18.09 German literature.",1823,2
23,"18.09 German literature.",1830,2
23,"18.09 German literature.",1831,1
23,"18.09 German literature.",1833,2
23,"18.09 German literature.",1834,1
23,"18.09 German literature.",1835,2
23,"18.09 German literature.",1837,3
23,"18.09 German literature.",1838,2
23,"18.09 German literature.",1839,5
23,"18.09 German literature.",1841,2
23,"18.09 German literature.",1842,1
23,"18.09 German literature.",1843,2
23,"18.09 German literature.",1844,2
23,"18.09 German literature.",1846,5
23,"18.09 German literature.",1847,1
23,"18.09 German literature.",1849,2
23,"18.09 German literature.",1851,1
23,"18.09 German literature.",1852,1
23,"18.09 German literature.",1853,2
23,"18.09 German literature.",1855,2
23,"18.09 German literature.",1856,4
23,"18.09 German literature.",1857,1
23,"18.09 German literature.",1859,1
23,"18.09 German literature.",1860,1
23,"18.09 German literature.",1861,2
23,"18.09 German literature.",1862,1
23,"18.09 German literature.",1864,2
23,"18.09 German literature.",1865,2
23,"18.09 German literature.",1866,2
23,"18.09 German literature.",1867,1
23,"18.09 German literature.",1868,2
23,"18.09 German literature.",1869,2
23,"18.09 German literature.",1870,1
23,"18.09 German literature.",1871,3
23,"18.09 German literature.",1872,1
23,"18.09 German literature.",1873,5
23,"18.09 German literature.",1874,4
23,"18.09 German literature.",1875,2
23,"18.09 German literature.",1876,3
23,"18.09 German literature.",1877,3
23,"18.09 German literature.",1878,1
23,"18.09 German literature.",1879,13
23,"18.09 German literature.",1880,4
23,"18.09 German literature.",1881,5
23,"18.09 German literature.",1882,7
23,"18.09 German literature.",1883,8
23,"18.09 German literature.",1884,3
23,"18.09 German literature.",1885,2
23,"18.09 German literature.",1886,8
23,"18.09 German literature.",1887,3
23,"18.09 German literature.",1888,5
23,"18.09 German literature.",1889,2
23,"18.09 German literature.",1890,3
23,"18.09 German literature.",1891,3
23,"18.09 German literature.",1892,5
23,"18.09 German literature.",1893,3
23,"18.09 German literature.",1894,8
23,"18.09 German literature.",1895,3
23,"18.09 German literature.",1896,4
23,"18.09 German literature.",1897,4
23,"18.09 German literature.",1898,6
23,"18.09 German literature.",1899,2
23,"18.09 German literature.",1900,4
23,"18.09 German literature.",1901,2
23,"18.09 German literature.",1902,7
23,"18.09 German literature.",1903,4
23,"18.09 German literature.",1904,8
23,"18.09 German literature.",1905,8
23,"18.09 German literature.",1906,5
23,"18.09 German literature.",1907,9
23,"18.09 German literature.",1908,6
23,"18.09 German literature.",1909,4
23,"18.09 German literature.",1910,6
23,"18.09 German literature.",1911,8
23,"18.09 German literature.",1912,9
23,"18.09 German literature.",1913,8
23,"18.09 German literature.",1914,8
23,"18.09 German literature.",1915,3
23,"18.09 German literature.",1916,6
23,"18.09 German literature.",1917,4
23,"18.09 German literature.",1918,13
23,"18.09 German literature.",1919,8
23,"18.09 German literature.",1920,4
23,"18.09 German literature.",1921,4
23,"18.09 German literature.",1922,9
23,"18.09 German literature.",1923,4
23,"18.09 German literature.",1924,2
23,"18.09 German literature.",1925,12
23,"18.09 German literature.",1926,7
23,"18.09 German literature.",1927,17
23,"18.09 German literature.",1928,9
23,"18.09 German literature.",1929,13
23,"18.09 German literature.",1930,24
23,"18.09 German literature.",1931,18
23,"18.09 German literature.",1932,16
23,"18.09 German literature.",1933,12
23,"18.09 German literature.",1934,18
23,"18.09 German literature.",1935,27
23,"18.09 German literature.",1936,25
23,"18.09 German literature.",1937,23
23,"18.09 German literature.",1938,20
23,"18.09 German literature.",1939,15
23,"18.09 German literature.",1940,11
23,"18.09 German literature.",1941,5
23,"18.09 German literature.",1942,3
23,"18.09 German literature.",1943,5
23,"18.09 German literature.",1944,7
23,"18.09 German literature.",1945,16
23,"18.09 German literature.",1946,10
23,"18.09 German literature.",1947,12
23,"18.09 German literature.",1948,12
23,"18.09 German literature.",1949,15
23,"18.09 German literature.",1950,15
23,"18.09 German literature.",1951,7
23,"18.09 German literature.",1952,15
23,"18.09 German literature.",1953,14
23,"18.09 German literature.",1954,10
23,"18.09 German literature.",1955,13
23,"18.09 German literature.",1956,13
23,"18.09 German literature.",1957,22
23,"18.09 German literature.",1958,15
23,"18.09 German literature.",1959,24
23,"18.09 German literature.",1960,26
23,"18.09 German literature.",1961,35
23,"18.09 German literature.",1962,27
23,"18.09 German literature.",1963,41
23,"18.09 German literature.",1964,26
23,"18.09 German literature.",1965,32
23,"18.09 German literature.",1966,32
23,"18.09 German literature.",1967,33
23,"18.09 German literature.",1968,47
23,"18.09 German literature.",1969,55
23,"18.09 German literature.",1970,54
23,"18.09 German literature.",1971,44
23,"18.09 German literature.",1972,56
23,"18.09 German literature.",1973,47
23,"18.09 German literature.",1974,61
23,"18.09 German literature.",1975,76
23,"18.09 German literature.",1976,67
23,"18.09 German literature.",1977,62
23,"18.09 German literature.",1978,84
23,"18.09 German literature.",1979,77
23,"18.09 German literature.",1980,96
23,"18.09 German literature.",1981,101
23,"18.09 German literature.",1982,68
23,"18.09 German literature.",1983,77
23,"18.09 German literature.",1984,84
23,"18.09 German literature.",1985,77
23,"18.09 German literature.",1986,78
23,"18.09 German literature.",1987,74
23,"18.09 German literature.",1988,57
23,"18.09 German literature.",1989,55
23,"18.09 German literature.",1990,77
23,"18.09 German literature.",1991,74
23,"18.09 German literature.",1992,74
23,"18.09 German literature.",1993,78
23,"18.09 German literature.",1994,90
23,"18.09 German literature.",1995,93
23,"18.09 German literature.",1996,75
23,"18.09 German literature.",1997,52
23,"18.09 German literature.",1998,65
23,"18.09 German literature.",1999,53
23,"18.09 German literature.",2000,66
23,"18.09 German literature.",2001,42
23,"18.09 German literature.",2002,58
23,"18.09 German literature.",2003,54
23,"18.09 German literature.",2004,43
23,"18.09 German literature.",2005,29
23,"18.09 German literature.",2006,36
23,"18.09 German literature.",2007,39
23,"18.09 German literature.",2008,46
23,"18.09 German literature.",2009,37
23,"18.09 German literature.",2010,22
23,"18.09 German literature.",2011,27
23,"18.09 German literature.",2012,13
23,"18.09 German literature.",2013,14
23,"18.09 German literature.",2014,14
23,"18.09 German literature.",2015,14
23,"18.09 German literature.",2016,1
23,"18.09 German literature.",2017,1
23,"18.09 German literature.",2019,1
23,"18.09 German literature.",2020,1
24,Russisch,"    ",1
24,Russisch,1813,1
24,Russisch,1821,1
24,Russisch,1860,1
24,Russisch,1871,1
24,Russisch,1876,1
24,Russisch,1886,1
24,Russisch,1889,1
24,Russisch,1900,1
24,Russisch,1908,1
24,Russisch,1909,1
24,Russisch,1910,4
24,Russisch,1911,1
24,Russisch,1912,2
24,Russisch,1913,1
24,Russisch,1914,4
24,Russisch,1915,4
24,Russisch,1916,2
24,Russisch,1918,1
24,Russisch,1920,3
24,Russisch,1921,4
24,Russisch,1922,2
24,Russisch,1923,7
24,Russisch,1925,2
24,Russisch,1926,2
24,Russisch,1927,5
24,Russisch,1928,3
24,Russisch,1929,7
24,Russisch,1930,3
24,Russisch,1931,4
24,Russisch,1932,3
24,Russisch,1933,6
24,Russisch,1934,5
24,Russisch,1935,4
24,Russisch,1936,2
24,Russisch,1937,3
24,Russisch,1938,2
24,Russisch,1939,3
24,Russisch,1940,1
24,Russisch,1942,2
24,Russisch,1943,4
24,Russisch,1944,1
24,Russisch,1945,7
24,Russisch,1946,7
24,Russisch,1947,1
24,Russisch,1948,1
24,Russisch,1949,8
24,Russisch,1950,5
24,Russisch,1951,6
24,Russisch,1952,3
24,Russisch,1953,6
24,Russisch,1954,8
24,Russisch,1955,7
24,Russisch,1956,5
24,Russisch,1957,9
24,Russisch,1958,10
24,Russisch,1959,11
24,Russisch,1960,16
24,Russisch,1961,15
24,Russisch,1962,11
24,Russisch,1963,21
24,Russisch,1964,22
24,Russisch,1965,21
24,Russisch,1966,25
24,Russisch,1967,17
24,Russisch,1968,22
24,Russisch,1969,17
24,Russisch,1970,22
24,Russisch,1971,17
24,Russisch,1972,21
24,Russisch,1973,23
24,Russisch,1974,28
24,Russisch,1975,19
24,Russisch,1976,28
24,Russisch,1977,22
24,Russisch,1978,47
24,Russisch,1979,52
24,Russisch,1980,49
24,Russisch,1981,74
24,Russisch,1982,118
24,Russisch,1983,100
24,Russisch,1984,120
24,Russisch,1985,88
24,Russisch,1986,102
24,Russisch,1987,93
24,Russisch,1988,127
24,Russisch,1989,150
24,Russisch,1990,127
24,Russisch,1991,101
24,Russisch,1992,84
24,Russisch,1993,99
24,Russisch,1994,131
24,Russisch,1995,134
24,Russisch,1996,156
24,Russisch,1997,137
24,Russisch,1998,149
24,Russisch,1999,171
24,Russisch,19uu,3
24,Russisch,2000,129
24,Russisch,2001,113
24,Russisch,2002,110
24,Russisch,2003,103
24,Russisch,2004,90
24,Russisch,2005,84
24,Russisch,2006,45
24,Russisch,2007,24
24,Russisch,2008,33
24,Russisch,2009,45
24,Russisch,2010,41
24,Russisch,2011,14
24,Russisch,2012,16
24,Russisch,2013,16
24,Russisch,2014,18
24,Russisch,2015,15
24,Russisch,2016,14
24,Russisch,2017,16
24,Russisch,2018,8
24,Russisch,2019,1
24,Russisch,2020,1
